url,Category,Example
https://www.onetonline.org/link/details/25-2023.00,Laundry type washing machines,Domestic washers
https://www.onetonline.org/link/details/25-2023.00,Levels,Laser levels
https://www.onetonline.org/link/details/25-2023.00,Liquid crystal display projector,Liquid crystal display LCD projectors
https://www.onetonline.org/link/details/25-2023.00,Metal cutters,Metal cutting shears
https://www.onetonline.org/link/details/25-2023.00,Microphone stand,Microphone podiums
https://www.onetonline.org/link/details/25-2023.00,Microphones,Handheld microphones; Wireless microphones
https://www.onetonline.org/link/details/25-2023.00,Mitre box,Mitre boxes
https://www.onetonline.org/link/details/25-2023.00,MP3 players or recorders,MP3 digital voice recorders
https://www.onetonline.org/link/details/25-2023.00,Multimedia projectors,Computer projectors; Multimedia projection equipment
https://www.onetonline.org/link/details/25-2023.00,Multimeters,Analog multimeters
https://www.onetonline.org/link/details/25-2023.00,Notebook computers,Laptop computers
https://www.onetonline.org/link/details/25-2023.00,Offset socket wrenches,
https://www.onetonline.org/link/details/25-2023.00,Overhead projectors,Overhead data projectors
https://www.onetonline.org/link/details/25-2023.00,Paper punching or binding machines,Binding machines
https://www.onetonline.org/link/details/25-2023.00,Pet grooming products,Animal grooming brushes
https://www.onetonline.org/link/details/25-2023.00,pH meters,pH indicators
https://www.onetonline.org/link/details/25-2023.00,Photocopiers,Photocopying equipment
https://www.onetonline.org/link/details/25-2023.00,Pipe or tube cutter,Pipe cutters
https://www.onetonline.org/link/details/25-2023.00,Planters,Crop planters
https://www.onetonline.org/link/details/25-2023.00,Plotter printers,Plotting printers
https://www.onetonline.org/link/details/25-2023.00,Portable data input terminals,Interactive whiteboard controllers; Student response systems
https://www.onetonline.org/link/details/25-2023.00,Power buffers,
https://www.onetonline.org/link/details/25-2023.00,Power drills,Cordless drills
https://www.onetonline.org/link/details/25-2023.00,Power grinders,Pedestal grinders
https://www.onetonline.org/link/details/25-2023.00,Projection screens or displays,Projector screens
https://www.onetonline.org/link/details/25-2023.00,Protractors,
https://www.onetonline.org/link/details/25-2023.00,Safety glasses,Protective safety glasses
https://www.onetonline.org/link/details/25-2023.00,Scanners,Computer data input scanners
https://www.onetonline.org/link/details/25-2023.00,Scientific calculator,Digital calculators; Scientific calculators
https://www.onetonline.org/link/details/25-2023.00,Secateurs or pruning shears,Grass shears
https://www.onetonline.org/link/details/25-2023.00,Shears,Sewing shears
https://www.onetonline.org/link/details/25-2023.00,Shovels,
https://www.onetonline.org/link/details/25-2023.00,Slide projectors,Carousel slide projectors
https://www.onetonline.org/link/details/25-2023.00,Special purpose telephones,Multi-line telephone systems
https://www.onetonline.org/link/details/25-2023.00,Stamping dies or punches,Stamping sets
https://www.onetonline.org/link/details/25-2023.00,Tablet computers,
https://www.onetonline.org/link/details/25-2023.00,Teleconference equipment,Conference telephones
https://www.onetonline.org/link/details/25-2023.00,Televisions,Liquid crystal display LCD televisions; Television monitors
https://www.onetonline.org/link/details/25-2023.00,Touch screen monitors,Interactive whiteboards
https://www.onetonline.org/link/details/25-2023.00,Vertical machining center,Metal lathes
https://www.onetonline.org/link/details/25-2023.00,Videoconferencing systems,Videoconferencing equipment
https://www.onetonline.org/link/details/25-2023.00,Water analyzers,Water test kits
https://www.onetonline.org/link/details/25-2023.00,Web cameras,Webcams
https://www.onetonline.org/link/details/25-1194.00,Anatomical human mannequins for medical education or training,Educational anatomy models
https://www.onetonline.org/link/details/25-1194.00,Bar code reader equipment,Handheld bar code readers
https://www.onetonline.org/link/details/25-1194.00,Battery hydrometer,Battery conductance testers
https://www.onetonline.org/link/details/25-1194.00,Bearing fitting tool kits,Cam bearing driver sets
https://www.onetonline.org/link/details/25-1194.00,Brake drum lathe,Brake drum lathes
https://www.onetonline.org/link/details/25-1194.00,Brake repair kits,Brake shoe adjusting gauges; Brake spoons; Brake spring removers
https://www.onetonline.org/link/details/25-1194.00,Brake spring pliers,
https://www.onetonline.org/link/details/25-1194.00,Calipers,Digital calipers
https://www.onetonline.org/link/details/25-1194.00,Clutch repair kits,Clutch alignment sets
https://www.onetonline.org/link/details/25-1194.00,Compact disk players or recorders,Compact disk CD players
https://www.onetonline.org/link/details/25-1194.00,Desktop computers,
https://www.onetonline.org/link/details/25-1194.00,Digital camcorders or video cameras,Digital camcorders; Digital video cameras
https://www.onetonline.org/link/details/25-1194.00,Digital cameras,Compact digital cameras
https://www.onetonline.org/link/details/25-1194.00,Digital video disk players or recorders,Digital video disk DVD players
https://www.onetonline.org/link/details/25-1194.00,Domestic hair dryers,Blowdryers; Stationary hairdryers
https://www.onetonline.org/link/details/25-1194.00,Electric hair clipper,Hair clippers
https://www.onetonline.org/link/details/25-1194.00,Electric vehicle charging kit,Refrigerant charging stations
https://www.onetonline.org/link/details/25-1194.00,Electronic reader or E-reader,E-readers
https://www.onetonline.org/link/details/25-1194.00,Engine tune up tester,Engine analyzers
https://www.onetonline.org/link/details/25-1194.00,Engravers,Laser engravers
https://www.onetonline.org/link/details/25-1194.00,Epidiascopes,Opaque projectors
https://www.onetonline.org/link/details/25-1194.00,Flat nose pliers,Boot clamp pliers
https://www.onetonline.org/link/details/25-1194.00,Glue guns,Hot glue guns
https://www.onetonline.org/link/details/25-1194.00,Hair combs or brushes,Hairbrushes
https://www.onetonline.org/link/details/25-1194.00,Hand trucks or accessories,Hand trucks
https://www.onetonline.org/link/details/25-1194.00,Handheld thermometer,Electronic thermometers
https://www.onetonline.org/link/details/25-1194.00,High capacity removable media drives,Universal serial bus USB flash drives
https://www.onetonline.org/link/details/25-1194.00,Hold down clamps,Hose clamps
https://www.onetonline.org/link/details/25-1194.00,Hole punching units,Hole punchers
https://www.onetonline.org/link/details/25-1194.00,Industrial hydraulic press,Hydraulic presses
